scenario,seed,algorithm,date,n_steps,daily_energy_kwh,daily_comfort_deviation_c,daily_comfort_rate_pct,daily_episode_return,daily_peak_simulated_power_w
env_response_minus20,45,PPO,2026-05-09,288,1.1219346064814817,0.12136253683327484,100.0,-81.72741060798303,64.49444444444445
env_response_minus20,45,PPO,2026-05-10,288,1.1071546296296297,0.14765226704543785,99.30555555555556,-88.3238529090859,64.49444444444445
env_response_minus20,45,PPO,2026-05-11,283,1.1380582175925926,0.13167574713413835,100.0,-86.53923643896101,64.49444444444445
env_response_minus20,45,PPO,2026-05-12,288,1.0628146990740743,0.17502883410409137,98.61111111111111,-92.48330422197812,64.49444444444445
env_response_minus20,45,PPO,2026-05-13,288,1.1058109953703705,0.12768521823089551,99.65277777777779,-82.24834285049783,64.49444444444445
env_response_minus20,45,PPO,2026-05-14,288,1.103123726851852,0.16055545940416366,98.61111111111111,-92.06497230839892,64.49444444444445
env_response_minus20,45,PPO,2026-05-15,283,1.1407454861111113,0.12504968404931024,99.29328621908127,-85.3140605859547,64.49444444444445
env_response_minus20,45,PPO,2026-05-16,288,1.099092824074074,0.2381398051221696,97.22222222222221,-114.83426387518449,64.49444444444445
env_response_minus20,45,PPO,2026-05-17,288,1.1125291666666668,0.13991252410785185,99.30555555555556,-86.59480694306119,64.49444444444445
env_response_minus20,45,PPO,2026-05-18,288,1.0923746527777778,0.15771159395478218,98.61111111111111,-90.24593905897713,64.49444444444445
env_response_minus20,45,PPO,2026-05-19,288,1.1340273148148148,0.17074130346059094,98.61111111111111,-97.87349539665004,64.49444444444445
env_response_minus20,45,PPO,2026-05-20,283,1.0870001157407407,0.21402692043194646,97.52650176678446,-106.49461848224065,64.49444444444445
env_response_minus20,45,PPO,2026-05-21,288,1.093718287037037,0.1394318348315238,99.30555555555556,-84.70636843147867,64.49444444444445
env_response_minus20,45,PPO,2026-05-22,288,1.1098418981481482,0.1910334662327451,97.91666666666666,-101.86763827503029,64.49444444444445
env_response_minus20,45,PPO,2026-05-23,288,1.1340273148148148,0.19107356972779602,98.26388888888889,-103.92918808160493,64.49444444444445
env_response_minus20,45,PPO,2026-05-24,17,0.08733622685185186,2.2508572958605706,52.94117647058824,-44.58957402962969,64.49444444444445
env_response_minus20,45,DQN,2026-05-07,283,1.1891163194444445,0.19592257760460796,100.0,-109.47108946210386,64.49444444444445
env_response_minus20,45,DQN,2026-05-08,288,1.1165600694444446,0.2563115675891304,98.61111111111111,-120.89273146566936,64.49444444444445
env_response_minus20,45,DQN,2026-05-09,288,1.1447763888888889,0.1928147776890213,100.0,-104.4306559744379,64.49444444444445
env_response_minus20,45,DQN,2026-05-10,288,1.1299964120370372,0.1551009322093689,99.30555555555556,-92.59406847629805,64.49444444444445
env_response_minus20,45,DQN,2026-05-11,283,1.1743363425925928,0.16796530834749607,100.0,-100.18418226234127,64.49444444444445
env_response_minus20,45,DQN,2026-05-12,288,1.1299964120370372,0.2691110378407687,98.61111111111111,-125.82897889814126,64.49444444444445
env_response_minus20,45,DQN,2026-05-13,288,1.1420891203703705,0.22708737078474708,99.65277777777779,-114.25116278600687,64.49444444444445
env_response_minus20,45,DQN,2026-05-14,288,1.1286527777777777,0.18382292968234007,98.61111111111111,-101.14100374851378,64.49444444444445
env_response_minus20,45,DQN,2026-05-15,283,1.1622436342592593,0.22114851860572268,99.29328621908127,-114.51003076541934,64.49444444444445
env_response_minus20,45,DQN,2026-05-16,288,1.1367145833333334,0.30046972040169656,97.22222222222221,-136.28527947568827,64.49444444444445
env_response_minus20,45,DQN,2026-05-17,288,1.1380582175925926,0.19722191641397846,99.30555555555556,-105.47491192722572,64.49444444444445
env_response_minus20,45,DQN,2026-05-18,288,1.1353709490740742,0.2009665308278342,98.61111111111111,-106.70336087841606,64.49444444444445
env_response_minus20,45,DQN,2026-05-19,288,1.1756799768518518,0.2548807896340578,98.61111111111111,-125.98066741460838,64.49444444444445
env_response_minus20,45,DQN,2026-05-20,283,1.1326836805555556,0.29343251699788214,97.52650176678446,-133.21640231040035,64.49444444444445
env_response_minus20,45,DQN,2026-05-21,288,1.1286527777777777,0.22867494788673376,99.30555555555556,-113.65838499137918,64.49444444444445
env_response_minus20,45,DQN,2026-05-22,288,1.1394018518518518,0.20880733927317824,97.91666666666666,-109.73651371067513,64.49444444444445
env_response_minus20,45,DQN,2026-05-23,288,1.1609,0.2538288157260684,98.26388888888889,-124.50269892910742,64.49444444444445
env_response_minus20,45,DQN,2026-05-24,17,0.09002349537037038,2.283666254095771,52.94117647058824,-45.3973263196281,64.49444444444445
env_response_minus20,46,PPO,2026-05-07,283,1.155525462962963,0.15820960660166317,100.0,-95.6733186682705,64.49444444444445
env_response_minus20,46,PPO,2026-05-08,288,1.0749074074074074,0.18774908388272366,98.61111111111111,-97.27173615822417,64.49444444444445
env_response_minus20,46,PPO,2026-05-09,288,1.124621875,0.1440282116060144,100.0,-88.50512494253195,64.49444444444445
env_response_minus20,46,PPO,2026-05-10,288,1.0977491898148148,0.1460932957450787,99.30555555555556,-86.99986917458253,64.49444444444445
env_response_minus20,46,PPO,2026-05-11,283,1.1407454861111113,0.16161321843375978,100.0,-95.2615408167539,64.49444444444445
env_response_minus20,46,PPO,2026-05-12,288,1.0923746527777778,0.18619301208297773,98.61111111111111,-98.44858747989741,64.49444444444445
env_response_minus20,46,PPO,2026-05-13,288,1.1205909722222223,0.15175280329574892,99.65277777777779,-90.55480734917559,64.49444444444445
env_response_minus20,46,PPO,2026-05-14,288,1.1017800925925927,0.18537601939231568,98.61111111111111,-99.08829358498676,64.49444444444445
env_response_minus20,46,PPO,2026-05-15,283,1.1286527777777777,0.18599425039454065,99.29328621908127,-101.4363728616549,64.49444444444445
env_response_minus20,46,PPO,2026-05-16,288,1.1098418981481482,0.2502378139241064,97.22222222222221,-119.31849041014235,64.49444444444445
env_response_minus20,46,PPO,2026-05-17,288,1.1152164351851852,0.16335814670723975,99.30555555555556,-93.59714625168489,64.49444444444445
env_response_minus20,46,PPO,2026-05-18,288,1.1071546296296297,0.18198311953297275,98.61111111111111,-98.61113842549598,64.49444444444445
env_response_minus20,46,PPO,2026-05-19,288,1.1394018518518518,0.1976032504821427,98.61111111111111,-106.1097361388569,64.49444444444445
env_response_minus20,46,PPO,2026-05-20,283,1.104467361111111,0.22234554030541057,97.52650176678446,-110.47378790643084,64.49444444444445
env_response_minus20,46,PPO,2026-05-21,288,1.1017800925925927,0.1506820965053492,99.30555555555556,-88.69644379354052,64.49444444444445
env_response_minus20,46,PPO,2026-05-22,288,1.1058109953703705,0.2078489018305416,97.91666666666666,-106.3354837271957,64.49444444444445
env_response_minus20,46,PPO,2026-05-23,288,1.1259655092592593,0.2360878464012671,98.26388888888889,-116.1432997635647,64.49444444444445
env_response_minus20,46,PPO,2026-05-24,17,0.0859925925925926,2.265087242441867,52.94117647058824,-44.70648312151173,64.49444444444445
env_response_minus20,46,DQN,2026-05-07,283,1.1864290509259263,0.17373060623495318,100.0,-102.94076156449154,64.49444444444445
env_response_minus20,46,DQN,2026-05-08,288,1.124621875,0.20803477746145893,98.61111111111111,-107.73901590889989,64.49444444444445
env_response_minus20,46,DQN,2026-05-09,288,1.1595563657407406,0.13443856257066375,100.0,-88.99330602035103,64.49444444444445
env_response_minus20,46,DQN,2026-05-10,288,1.1286527777777777,0.13840139916718075,99.30555555555556,-87.65960296014791,64.49444444444445
env_response_minus20,46,DQN,2026-05-11,283,1.1823981481481483,0.20084595493194193,100.0,-110.23940524573939,64.49444444444445
env_response_minus20,46,DQN,2026-05-12,288,1.1407454861111113,0.23845559055681076,98.61111111111111,-118.00021008036124,64.49444444444445
env_response_minus20,46,DQN,2026-05-13,288,1.1622436342592593,0.18268887374271273,99.65277777777779,-103.3393956379011,64.49444444444445
env_response_minus20,46,DQN,2026-05-14,288,1.1407454861111113,0.21177654863494222,98.61111111111111,-110.31664600686311,64.49444444444445
env_response_minus20,46,DQN,2026-05-15,283,1.166274537037037,0.21488988228135109,99.29328621908127,-113.11383668562213,64.49444444444445
env_response_minus20,46,DQN,2026-05-16,288,1.1461200231481483,0.23986295522022705,97.22222222222221,-119.70553110342506,64.49444444444445
env_response_minus20,46,DQN,2026-05-17,288,1.1514945601851854,0.17329415768024875,99.30555555555556,-99.8337174119115,64.49444444444445
env_response_minus20,46,DQN,2026-05-18,288,1.1514945601851854,0.2451738825602481,98.61111111111111,-120.93507817735127,64.49444444444445
env_response_minus20,46,DQN,2026-05-19,288,1.185085416666667,0.24884534268211833,98.61111111111111,-125.1174586924499,64.49444444444445
env_response_minus20,46,DQN,2026-05-20,283,1.1461200231481483,0.25683845932261806,97.52650176678446,-124.11028398830057,64.49444444444445
env_response_minus20,46,DQN,2026-05-21,288,1.1488072916666665,0.20304513587688922,99.30555555555556,-108.151999132544,64.49444444444445
env_response_minus20,46,DQN,2026-05-22,288,1.14343275462963,0.22314022170342213,97.91666666666666,-114.23938385058531,64.49444444444445
env_response_minus20,46,DQN,2026-05-23,288,1.170305439814815,0.2483237131472074,98.26388888888889,-123.79222938639546,64.49444444444445
env_response_minus20,46,DQN,2026-05-24,17,0.08867986111111112,2.271901548213418,52.94117647058824,-45.0723263196281,64.49444444444445
env_response_plus20,42,PPO,2026-05-07,283,1.150150925925926,0.18999573580172135,100.0,-104.16879323188701,64.49444444444445
env_response_plus20,42,PPO,2026-05-08,288,1.0466910879629632,0.24188845190035244,98.95833333333334,-110.03887414730144,64.49444444444445
env_response_plus20,42,PPO,2026-05-09,288,1.097749189814815,0.19902376960109974,100.0,-101.84384564511646,64.49444444444445
env_response_plus20,42,PPO,2026-05-10,288,1.0762510416666666,0.2049945500111635,99.65277777777779,-101.76343040321484,64.49444444444445
env_response_plus20,42,PPO,2026-05-11,283,1.1326836805555556,0.1982417974467595,100.0,-104.87742867743272,64.49444444444445
env_response_plus20,42,PPO,2026-05-12,288,1.0574401620370373,0.2396264831433998,99.30555555555556,-110.18742714529888,64.49444444444445
env_response_plus20,42,PPO,2026-05-13,288,1.093718287037037,0.21790332119094913,100.0,-106.90615650299311,64.49444444444445
env_response_plus20,42,PPO,2026-05-14,288,1.0735637731481484,0.23785808391834484,98.95833333333334,-111.37812816848312,64.49444444444445
env_response_plus20,42,PPO,2026-05-15,283,1.1179037037037038,0.21237784660337522,99.64664310954063,-107.70293058875504,64.49444444444445
env_response_plus20,42,PPO,2026-05-16,288,1.0762510416666669,0.28732993979752425,98.26388888888889,-126.27602266168687,64.49444444444445
env_response_plus20,42,PPO,2026-05-17,288,1.0843128472222225,0.2174443311249355,99.65277777777779,-106.09896736398129,64.49444444444445
env_response_plus20,42,PPO,2026-05-18,288,1.081625578703704,0.2434527195316594,99.30555555555556,-113.53938322511769,64.49444444444445
env_response_plus20,42,PPO,2026-05-19,288,1.124621875,0.2349045790312846,99.30555555555556,-115.07751876100978,64.49444444444445
env_response_plus20,42,PPO,2026-05-20,283,1.0762510416666666,0.2633994227065265,98.58657243816255,-118.86703662594677,64.49444444444445
env_response_plus20,42,PPO,2026-05-21,288,1.0816255787037037,0.22246614899926687,99.65277777777779,-107.29525091178867,64.49444444444445
env_response_plus20,42,PPO,2026-05-22,288,1.0856564814814815,0.2547799509013042,98.95833333333334,-117.37662585957538,64.49444444444445
env_response_plus20,42,PPO,2026-05-23,288,1.1111855324074076,0.25221321060458624,98.95833333333334,-119.01240465412063,64.49444444444445
env_response_plus20,42,PPO,2026-05-24,17,0.08061805555555555,1.4600504167966217,70.58823529411765,-29.92085708554258,64.49444444444445
env_response_plus20,42,DQN,2026-05-07,283,1.1756799768518518,0.2012799773570036,100.0,-109.73723359203186,64.49444444444445
env_response_plus20,42,DQN,2026-05-08,288,1.093718287037037,0.23692647979364662,98.95833333333334,-112.98482618057005,64.49444444444445
env_response_plus20,42,DQN,2026-05-09,288,1.1313400462962964,0.23058210844778002,100.0,-114.05764723296052,64.49444444444445
env_response_plus20,42,DQN,2026-05-10,288,1.113872800925926,0.20080359312074178,99.65277777777779,-104.05643481877344,64.49444444444445
env_response_plus20,42,DQN,2026-05-11,283,1.1676181712962963,0.19808468265969584,100.0,-108.08296519269366,64.49444444444445
env_response_plus20,42,DQN,2026-05-12,288,1.1017800925925927,0.2323818843745891,99.30555555555556,-112.22598269988146,64.49444444444445
env_response_plus20,42,DQN,2026-05-13,288,1.1353709490740742,0.243906929827898,100.0,-118.2701957904344,64.49444444444445
env_response_plus20,42,DQN,2026-05-14,288,1.1152164351851852,0.2127813741616028,98.95833333333334,-108.03103575854142,64.49444444444445
env_response_plus20,42,DQN,2026-05-15,283,1.1582127314814816,0.23949417226487169,99.64664310954063,-119.12685075095864,64.49444444444445
env_response_plus20,42,DQN,2026-05-16,288,1.1152164351851852,0.3005819989324865,98.26388888888889,-133.71761569255594,64.49444444444445
env_response_plus20,42,DQN,2026-05-17,288,1.1273091435185187,0.23970299696612793,99.65277777777779,-116.50946312624463,64.49444444444445
env_response_plus20,42,DQN,2026-05-18,288,1.1205909722222223,0.21557504645190265,99.30555555555556,-109.13561337814787,64.49444444444445
env_response_plus20,42,DQN,2026-05-19,288,1.166274537037037,0.23463750609894576,99.30555555555556,-118.87560175649617,64.49444444444445
env_response_plus20,42,DQN,2026-05-20,283,1.113872800925926,0.2626707513327444,98.58657243816255,-122.16082262716645,64.49444444444445
env_response_plus20,42,DQN,2026-05-21,288,1.1219346064814815,0.2270296949898304,99.65277777777779,-112.35955215707101,64.49444444444445
env_response_plus20,42,DQN,2026-05-22,288,1.1219346064814815,0.23765871670354205,98.95833333333334,-115.82071041061991,64.49444444444445
env_response_plus20,42,DQN,2026-05-23,288,1.155525462962963,0.2578656012600671,98.95833333333334,-124.76529316289908,64.49444444444445
env_response_plus20,42,DQN,2026-05-24,17,0.08196168981481482,1.475567901661358,70.58823529411765,-30.309654328243095,64.49444444444445
env_response_plus20,43,PPO,2026-05-07,283,1.1286527777777777,0.28029124938004735,100.0,-127.7224235745531,64.49444444444445
env_response_plus20,43,PPO,2026-05-08,288,1.0413165509259261,0.3085114684305724,98.95833333333334,-128.72630290800467,64.49444444444445
env_response_plus20,43,PPO,2026-05-09,288,1.087000115740741,0.31926020811687233,100.0,-135.47193993765904,64.49444444444445
env_response_plus20,43,PPO,2026-05-10,288,1.0628146990740743,0.3149961651484964,99.65277777777779,-132.19389556276676,64.49444444444445
env_response_plus20,43,PPO,2026-05-11,283,1.1232782407407407,0.2601726739817291,100.0,-121.52886673682913,64.49444444444445
env_response_plus20,43,PPO,2026-05-12,288,1.066845601851852,0.332969161295747,99.30555555555556,-137.94511845317498,64.49444444444445
env_response_plus20,43,PPO,2026-05-13,288,1.081625578703704,0.39799196599808845,100.0,-157.64668620744925,64.49444444444445
env_response_plus20,43,PPO,2026-05-14,288,1.077594675925926,0.36109440711797447,98.95833333333334,-147.24518924997642,64.49444444444445
env_response_plus20,43,PPO,2026-05-15,283,1.0950619212962964,0.2735053037791086,99.64664310954063,-122.87700096948755,64.49444444444445
env_response_plus20,43,PPO,2026-05-16,288,1.072220138888889,0.3827217833704275,98.26388888888889,-153.37387361068284,64.49444444444445
env_response_plus20,43,PPO,2026-05-17,288,1.0587837962962963,0.40193548247035704,99.65277777777779,-156.85741895146268,64.49444444444445
env_response_plus20,43,PPO,2026-05-18,288,1.0910310185185186,0.34954608092272577,99.30555555555556,-144.96927130574488,64.49444444444445
env_response_plus20,43,PPO,2026-05-19,288,1.1111855324074074,0.2908464964757649,99.30555555555556,-129.93879098502015,64.49444444444445
env_response_plus20,43,PPO,2026-05-20,283,1.0681892361111114,0.41418347303552294,98.58657243816255,-160.7889228690527,64.49444444444445
env_response_plus20,43,PPO,2026-05-21,288,1.0386292824074075,0.45923208886781974,99.65277777777779,-171.48384159393197,64.49444444444445
env_response_plus20,43,PPO,2026-05-22,288,1.077594675925926,0.3219673474060567,98.95833333333334,-135.9765960529441,64.49444444444445
env_response_plus20,43,PPO,2026-05-23,288,1.093718287037037,0.29779504948756574,98.95833333333334,-130.51497425241888,64.49444444444445
env_response_plus20,43,PPO,2026-05-24,17,0.07793078703703706,1.5389496085435586,70.58823529411765,-31.012143345240503,64.49444444444445
env_response_plus20,43,DQN,2026-05-07,283,1.1205909722222223,0.5048283382105132,97.1731448763251,-192.1164197135749,64.49444444444445
env_response_plus20,43,DQN,2026-05-08,288,1.1044673611111113,0.8768692789035275,83.68055555555556,-307.0883523242157,64.49444444444445
env_response_plus20,43,DQN,2026-05-09,288,1.1259655092592595,0.7408594641388635,90.27777777777779,-266.1175256719925,64.49444444444445
env_response_plus20,43,DQN,2026-05-10,288,1.0802819444444445,0.7659420347037972,91.66666666666666,-268.29130599469323,64.49444444444445
env_response_plus20,43,DQN,2026-05-11,283,1.0990928240740743,0.5076023414975838,96.81978798586573,-191.1014626438159,64.49444444444445
env_response_plus20,43,DQN,2026-05-12,288,1.1138728009259262,0.8803127187282115,84.72222222222221,-308.3550629937247,64.49444444444445
env_response_plus20,43,DQN,2026-05-13,288,1.1165600694444446,0.7695390385797531,88.19444444444444,-274.70224311096865,64.49444444444445
env_response_plus20,43,DQN,2026-05-14,288,1.0735637731481484,0.7364992387064613,94.09722222222221,-257.78678074746074,64.49444444444445
env_response_plus20,43,DQN,2026-05-15,283,1.087000115740741,0.5168161857628998,97.87985865724382,-191.98398057090026,64.49444444444445
env_response_plus20,43,DQN,2026-05-16,288,1.1353709490740744,0.9218783137792512,84.02777777777779,-322.7259543684241,64.49444444444445
env_response_plus20,43,DQN,2026-05-17,288,1.1179037037037038,0.7370176180410554,89.23611111111111,-264.8610739958235,64.49444444444445
env_response_plus20,43,DQN,2026-05-18,288,1.0641583333333333,0.7104442161123176,97.22222222222221,-247.60793424034725,64.49444444444445
env_response_plus20,43,DQN,2026-05-19,288,1.1017800925925927,0.6044207428096153,94.79166666666666,-221.97317392916878,64.49444444444445
env_response_plus20,43,DQN,2026-05-20,283,1.1165600694444446,0.8296635363365648,86.57243816254417,-289.66978078324775,64.49444444444445
env_response_plus20,43,DQN,2026-05-21,288,1.0990928240740743,0.7641972819377257,89.23611111111111,-270.9388171980648,64.49444444444445
env_response_plus20,43,DQN,2026-05-22,288,1.0735637731481484,0.7388434850800759,95.48611111111111,-257.6619237030615,64.49444444444445
env_response_plus20,43,DQN,2026-05-23,288,1.1205909722222225,0.697546116829265,90.97222222222221,-252.7432816468282,64.49444444444445
env_response_plus20,43,DQN,2026-05-24,17,0.07524351851851853,1.5876386255237585,70.58823529411765,-31.589856633903903,64.49444444444445
env_response_plus20,44,PPO,2026-05-07,283,1.1635872685185187,0.21742173404229184,100.0,-113.18035073396841,64.49444444444445
env_response_plus20,44,PPO,2026-05-08,288,1.0977491898148148,0.20896354040376522,98.95833333333334,-105.30649963628417,64.49444444444445
env_response_plus20,44,PPO,2026-05-09,288,1.1380582175925926,0.19954003708952028,100.0,-105.74253068178169,64.49444444444445
env_response_plus20,44,PPO,2026-05-10,288,1.119247337962963,0.19286156611663913,99.65277777777779,-102.2691310415919,64.49444444444445
env_response_plus20,44,PPO,2026-05-11,283,1.1514945601851854,0.22677031720709806,100.0,-114.70099976960857,64.49444444444445
env_response_plus20,44,PPO,2026-05-12,288,1.108498263888889,0.21088295524739417,99.30555555555556,-106.65929111124939,64.49444444444445
env_response_plus20,44,PPO,2026-05-13,288,1.1367145833333336,0.2145065860382539,100.0,-109.92789677901683,64.49444444444445
env_response_plus20,44,PPO,2026-05-14,288,1.119247337962963,0.21050041052114102,98.95833333333334,-107.74911823008843,64.49444444444445
env_response_plus20,44,PPO,2026-05-15,283,1.1474636574074075,0.25839152523001196,99.64664310954063,-123.4748016400931,64.49444444444445
env_response_plus20,44,PPO,2026-05-16,288,1.1165600694444444,0.2625638629134069,98.26388888888889,-122.89339251906088,64.49444444444445
env_response_plus20,44,PPO,2026-05-17,288,1.1313400462962964,0.22021066688363838,99.65277777777779,-111.2706720624877,64.49444444444445
env_response_plus20,44,PPO,2026-05-18,288,1.124621875,0.20773257081213992,99.30555555555556,-107.25198039389608,64.49444444444445
env_response_plus20,44,PPO,2026-05-19,288,1.155525462962963,0.26338291596654856,99.30555555555556,-126.15427979836575,64.49444444444445
env_response_plus20,44,PPO,2026-05-20,283,1.1152164351851852,0.24271890873036112,98.58657243816255,-116.639451170692,64.49444444444445
env_response_plus20,44,PPO,2026-05-21,288,1.1205909722222223,0.2103366378443497,99.65277777777779,-107.42695169917265,64.49444444444445
env_response_plus20,44,PPO,2026-05-22,288,1.124621875,0.22531544316971322,98.95833333333334,-112.51584763287727,64.49444444444445
env_response_plus20,44,PPO,2026-05-23,288,1.1488072916666667,0.25897632073841914,98.95833333333334,-124.46018037266448,64.49444444444445
env_response_plus20,44,PPO,2026-05-24,17,0.08196168981481482,1.475567901661358,70.58823529411765,-30.309654328243095,64.49444444444445
env_response_plus20,44,DQN,2026-05-07,283,1.1770236111111112,0.1438083934116398,100.0,-93.59777533549389,64.49444444444445
env_response_plus20,44,DQN,2026-05-08,288,1.0977491898148148,0.15698929549366125,98.95833333333334,-90.3379171021743,64.49444444444445
env_response_plus20,44,DQN,2026-05-09,288,1.1380582175925928,0.13748398670659717,100.0,-87.87038817149983,64.49444444444445
env_response_plus20,44,DQN,2026-05-10,288,1.1205909722222223,0.13718516944142042,99.65277777777779,-86.35932879912897,64.49444444444445
env_response_plus20,44,DQN,2026-05-11,283,1.1676181712962963,0.15273233234428896,100.0,-95.24825005343362,64.49444444444445
env_response_plus20,44,DQN,2026-05-12,288,1.1098418981481482,0.1484039248808705,99.30555555555556,-88.79033036569056,64.49444444444445
env_response_plus20,44,DQN,2026-05-13,288,1.1367145833333334,0.12348172041779004,100.0,-83.71273548032342,64.49444444444445
env_response_plus20,44,DQN,2026-05-14,288,1.1219346064814815,0.14719332298414572,98.95833333333334,-89.76667701943379,64.49444444444445
env_response_plus20,44,DQN,2026-05-15,283,1.1541818287037038,0.14362058531278424,99.64664310954063,-91.61962564351792,64.49444444444445
env_response_plus20,44,DQN,2026-05-16,288,1.1232782407407407,0.2131619993480727,98.26388888888889,-109.29065581224471,64.49444444444445
env_response_plus20,44,DQN,2026-05-17,288,1.1313400462962964,0.13461091590999372,99.65277777777779,-86.61794378207803,64.49444444444445
env_response_plus20,44,DQN,2026-05-18,288,1.124621875,0.14620790513400983,99.30555555555556,-89.53287667859463,64.49444444444445
env_response_plus20,44,DQN,2026-05-19,288,1.166274537037037,0.16334321010263325,99.30555555555556,-98.3428445095583,64.49444444444445
env_response_plus20,44,DQN,2026-05-20,283,1.1232782407407407,0.17496839975997378,98.58657243816255,-98.21605713207235,64.49444444444445
env_response_plus20,44,DQN,2026-05-21,288,1.124621875,0.1270898674978117,99.65277777777779,-83.82688183936975,64.49444444444445
env_response_plus20,44,DQN,2026-05-22,288,1.1259655092592593,0.18564909142615166,98.95833333333334,-101.21693833073151,64.49444444444445
env_response_plus20,44,DQN,2026-05-23,288,1.155525462962963,0.17618434921605017,98.95833333333334,-101.24109257422231,64.49444444444445
env_response_plus20,44,DQN,2026-05-24,17,0.08061805555555555,1.455911339799013,70.58823529411765,-29.85049277658323,64.49444444444445
env_response_plus20,45,PPO,2026-05-07,283,1.1609,0.2658900261090454,100.0,-126.64687738885969,64.49444444444445
env_response_plus20,45,PPO,2026-05-08,288,1.0883437500000002,0.3743515747711705,98.95833333333334,-152.0632535340969,64.49444444444445
env_response_plus20,45,PPO,2026-05-09,288,1.1286527777777777,0.3500559845767986,100.0,-148.21612355811786,64.49444444444445
env_response_plus20,45,PPO,2026-05-10,288,1.1084982638888892,0.3693980137955588,99.65277777777779,-152.11162797312076,64.49444444444445
env_response_plus20,45,PPO,2026-05-11,283,1.1407454861111115,0.22645971017874003,100.0,-113.6130979805832,64.49444444444445
env_response_plus20,45,PPO,2026-05-12,288,1.0990928240740743,0.4235091366901017,99.30555555555556,-167.02063136674903,64.49444444444445
env_response_plus20,45,PPO,2026-05-13,288,1.119247337962963,0.4088674132476795,100.0,-164.27881501533165,64.49444444444445
env_response_plus20,45,PPO,2026-05-14,288,1.1205909722222225,0.3655579189811944,98.95833333333334,-152.5306806665837,64.49444444444445
env_response_plus20,45,PPO,2026-05-15,283,1.124621875,0.2561857337882843,99.64664310954063,-120.72556266208426,64.49444444444445
env_response_plus20,45,PPO,2026-05-16,288,1.1017800925925927,0.45780007746583323,98.26388888888889,-177.74642231015974,64.49444444444445
env_response_plus20,45,PPO,2026-05-17,288,1.103123726851852,0.38362023421863,99.65277777777779,-155.70762745496523,64.49444444444445
env_response_plus20,45,PPO,2026-05-18,288,1.1179037037037038,0.33361199859826757,99.30555555555556,-142.88025559630083,64.49444444444445
env_response_plus20,45,PPO,2026-05-19,288,1.1380582175925928,0.27350349966695586,99.30555555555556,-127.44400790408302,64.49444444444445
env_response_plus20,45,PPO,2026-05-20,283,1.1004364583333335,0.43845679236613855,98.58657243816255,-170.65827223961716,64.49444444444445
env_response_plus20,45,PPO,2026-05-21,288,1.0789383101851855,0.4399846957010778,99.65277777777779,-169.6905923619103,64.49444444444445
env_response_plus20,45,PPO,2026-05-22,288,1.1058109953703703,0.3184561920724479,98.95833333333334,-137.5903833168646,64.49444444444445
env_response_plus20,45,PPO,2026-05-23,288,1.1259655092592593,0.2898085988131986,98.95833333333334,-131.21487645820102,64.49444444444445
env_response_plus20,45,PPO,2026-05-24,17,0.08061805555555555,1.517796341008217,70.58823529411765,-30.902537797139697,64.49444444444445
env_response_plus20,45,DQN,2026-05-07,283,1.1877726851851853,0.16770596570912008,100.0,-101.36078829568076,64.49444444444445
env_response_plus20,45,DQN,2026-05-08,288,1.1058109953703703,0.1990791211271355,98.95833333333334,-103.20978688461486,64.49444444444445
env_response_plus20,45,DQN,2026-05-09,288,1.1582127314814816,0.19312507799184908,100.0,-105.77002246165232,64.49444444444445
env_response_plus20,45,DQN,2026-05-10,288,1.124621875,0.16918176083509323,99.65277777777779,-95.94934712050669,64.49444444444445
env_response_plus20,45,DQN,2026-05-11,283,1.1729927083333334,0.167549023083507,100.0,-99.94137353263226,64.49444444444445
env_response_plus20,45,DQN,2026-05-12,288,1.1125291666666668,0.19216979830319308,99.30555555555556,-101.64490191131944,64.49444444444445
env_response_plus20,45,DQN,2026-05-13,288,1.1541818287037036,0.20447536266310962,100.0,-108.66390444697541,64.49444444444445
env_response_plus20,45,DQN,2026-05-14,288,1.124621875,0.19078501784480745,98.95833333333334,-102.57108513930434,64.49444444444445
env_response_plus20,45,DQN,2026-05-15,283,1.1743363425925928,0.22417932269753463,99.64664310954063,-116.29274832340208,64.49444444444445
env_response_plus20,45,DQN,2026-05-16,288,1.1299964120370372,0.2576180801536831,98.26388888888889,-122.71900708426048,64.49444444444445
env_response_plus20,45,DQN,2026-05-17,288,1.155525462962963,0.23001799194884606,99.65277777777779,-116.34518168126739,64.49444444444445
env_response_plus20,45,DQN,2026-05-18,288,1.1165600694444446,0.1909006354468703,99.30555555555556,-101.65438300869845,64.49444444444445
env_response_plus20,45,DQN,2026-05-19,288,1.1783672453703704,0.21052655120210037,99.30555555555556,-113.05664674620475,64.49444444444445
env_response_plus20,45,DQN,2026-05-20,283,1.124621875,0.2412018285420546,98.58657243816255,-117.08511747740127,64.49444444444445
env_response_plus20,45,DQN,2026-05-21,288,1.1434327546296297,0.20736585204199987,99.65277777777779,-108.69636538809577,64.49444444444445
env_response_plus20,45,DQN,2026-05-22,288,1.1340273148148148,0.2091784741790711,98.95833333333334,-108.74340056357228,64.49444444444445
env_response_plus20,45,DQN,2026-05-23,288,1.175679976851852,0.258142851692986,98.95833333333334,-126.72014128757976,64.49444444444445
env_response_plus20,45,DQN,2026-05-24,17,0.08061805555555555,1.4600504167966217,70.58823529411765,-29.92085708554258,64.49444444444445
